"Dim.1","Dim.2"
3.28809555687736,1.75448127795693
3.28872294403731,1.75435102091532
3.28934369998212,1.75424235634144
3.28992089579466,1.75396684213288
3.29097444520705,1.75386685448945
3.2915189917009,1.75472725890018
3.29190377963947,1.75471634122608
3.292967997883,1.75420236549776
3.29350407909875,1.7543350162919
3.2942017300736,1.7548341056994
3.29530715104538,1.75515684612479
3.29560899553525,1.75528231866369
3.29643797759014,1.75534416861872
3.29686861628896,1.75579846744904
3.29796309269313,1.75585988279899
3.29846333522886,1.75584596907905
3.2995322588069,1.75592229980643
3.30031408836634,1.7564549292823
3.30080731585843,1.75684064598612
3.30156196265361,1.75701417313615
3.30221810971009,1.75686435326654
3.30260266605125,1.7576039411646
3.3030900902036,1.75802984072402
3.30391005631438,1.75797781192846
3.30437669781691,1.75794497261287
3.30505596286313,1.75811719235301
3.30548615620941,1.75839463336821
3.30585873376613,1.75824117818199
3.30685088731482,1.75870949630221
3.30725951822986,1.75883976401977
3.30801579864395,1.75881296469052
3.30827192906793,1.759506380274
3.30819508922607,1.75826396341736
3.30897696378621,1.75803025600272
3.30956368692959,1.75802429032367
3.31040332370564,1.75851724369379
3.31071517727815,1.75852892225866
3.31134037762952,1.75884564570365
3.31222318558206,1.75888298895493
3.31272166524947,1.75910473877563
3.3136171528344,1.75876300620843
3.31423466744403,1.75862161085309
3.31483156083745,1.75876260190099
3.31493668351057,1.75869744279028
3.31602273206402,1.75906723311418
3.31622436870781,1.75923442752545
3.31706939222418,1.75894824516529
3.31754218085703,1.75878950890411
3.31789964570933,1.75877249884062
3.31857290146357,1.75875819736845
3.31895108843934,1.75941422906245
3.31931860848202,1.75946617322732
3.3199413657612,1.75927123724663
3.31995588052652,1.75930890019155
3.32080311783816,1.75990080711192
3.32139283825184,1.75975959654032
3.32202461696185,1.75975240799542
3.32253469874652,1.7591148997582
3.32333259091413,1.75885903385881
3.32376673131949,1.75941192072225
3.32399160513463,1.75995172830306
3.32429355113169,1.75985827391982
3.32514312232237,1.7598962411978
3.32550222445999,1.75944229443056
3.32627283570914,1.75977544319121
3.32642510807392,1.7596428794947
3.32716592863493,1.76008853158558
3.32735820324781,1.76036871443244
3.32825958235224,1.76058579377215
3.32869855949549,1.76086921258692
3.32901239001189,1.76075560042608
3.32955341390981,1.76125731095441
3.32999071085279,1.7604894182124
3.33045540346172,1.76139744216194
3.33117812052363,1.76098087422537
3.33163220501956,1.76139968462266
3.3316968077602,1.76191392657418
3.33233110670643,1.76213115762091
3.33253371412814,1.76180445147801
3.33307885482819,1.76253728978136
3.33361749665591,1.76195970201949
3.33400415553636,1.76218594650376
3.33422658347672,1.76285782876474
3.33500801174924,1.76294850906026
3.33493795948594,1.76293585034526
3.33576184760898,1.76329962978024
3.33589389023421,1.7640316774006
3.33626110413916,1.7635160299109
3.33698217428276,1.76392970884867
3.33695834673044,1.76415121649024
3.33766623886186,1.76527772178611
3.33839133279212,1.76579239989767
3.33869131350302,1.76587105237928
3.33938907097955,1.76695483267711
3.33985626530149,1.76698134916283
3.34018922735645,1.76750607561373
3.34091584266971,1.76723825275794
3.34192854581834,1.76790462731959
3.34241973821027,1.76804133181402
3.3429894877441,1.76931637146095
3.34319900352484,1.76878468615362
3.34369447033116,1.76944772638513
3.34451138922475,1.77029094736375
3.34493939614575,1.77034509368012
3.34606698268118,1.77099767092331
3.34649994284024,1.77197687251627
3.34761961255464,1.77212029740904
3.34824905052227,1.77330642303377
3.34899886472889,1.77342172642439
3.34989565758811,1.77435455494764
3.35058887385175,1.77449583491331
3.35154046205479,1.77493966241782
3.35201463232054,1.7749758132918
3.35293327293627,1.77626660318156
3.35379547717627,1.77694890720211
3.35436179569911,1.77728399329432
3.3552960910474,1.77772737726646
3.35640318870441,1.77923824659587
3.357080174311,1.77949544036171
3.35812143696621,1.78103905680728
3.35943741485744,1.78070326633802
3.36002890562085,1.78311367324357
3.36100374666705,1.78370501906463
3.36392127994349,1.78278846051087
3.36477268791686,1.78364074445669
3.36511279705269,1.78471949759698
3.36721661067068,1.78489887979522
3.36831822902454,1.78604209472672
3.37013762957272,1.78739736209692
3.37100080243646,1.78886400804977
3.37218009305515,1.78998951207659
3.37243764799436,1.79132042589943
3.37351072477195,1.79248213564802
3.374049819623,1.79385579990323
3.37518636310717,1.79525681419344
3.37591910678612,1.79617206606291
3.37679596898966,1.79741364828964
3.37794737682816,1.79851209323324
3.3784878679011,1.79945421639107
