"Dim.1"
1.65762990868745
1.65742222356737
1.65727162226748
1.65718610233716
1.65706833196913
1.65682243232236
1.65680669591924
1.65662517929713
1.65638464863947
1.6562822037033
1.65612142277805
1.65602058958012
1.65583474412712
1.65573637092069
1.65541810925124
1.65534832178308
1.65517273508739
1.65503356518032
1.65498610182159
1.65484921339676
1.65470349519204
1.65449621025334
1.65436969983665
1.65415494712225
1.65405392645756
1.65391198566711
1.65361408811505
1.65358959478456
1.65349184106169
1.65323925050757
1.65316612518076
1.65300314943811
1.65278821029181
1.65255442293313
1.65246445458156
1.65228189370331
1.65209301249941
1.65213283453379
1.65185201534908
1.65167120158652
1.65168274002722
1.65157778488826
1.65142109319494
1.65119340303694
1.65098514435753
1.65087506337963
1.65072543395609
1.65049608257201
1.6504968393171
1.65028468619026
1.65019559736547
1.65003017420589
1.65005085733485
1.64974021333487
1.64961075241393
1.64949790910088
1.64938677574785
1.6492991639341
1.6491961791008
1.64910067173449
1.64900804657337
1.64895674389521
1.64866225042071
1.64866484569442
1.64868938092311
1.64858245306364
1.64842815435605
1.64808962946039
1.64804534860419
1.64787512881965
1.6478666249566
1.64775182664157
1.64760858275008
1.64754859793561
1.64728531751533
1.64732986452337
1.64722826347666
1.64701576495166
1.64685634186032
1.64681471706435
1.64670629051865
1.64664903585364
1.64630219111866
1.64631227864808
1.64626913090845
1.64605903777312
1.64605416182024
1.64598194837022
1.64587482328068
1.64578342817822
1.64557573485231
1.64538044152738
1.64551766095973
1.64523950483179
1.64505580147117
1.64490540802839
1.64489022252619
1.64474395684226
1.64463786754367
1.64443262431491
1.64435644097901
1.6443234371796
1.64405909953408
1.64402051609007
1.64390239215115
1.64362818198173
1.64355231416562
1.64323701034315
1.64310844457319
1.6430064657148
1.64279941187019
1.64254929346317
1.64257599290363
1.64227073609673
1.64218611072199
1.6419930403418
1.64192507664971
1.64177993421157
1.64162891323641
1.64126216271786
1.64113516174287
1.64087334153352
1.64090666525739
1.64064249374394
1.64032544882891
1.64019444804224
1.64017980540212
1.63997199378977
1.63967567533812
1.63953611354519
1.63947071877063
1.63904475795746
1.63899133749637
1.63883238093959
1.6385264858359
1.63834845677464
1.63823066524332
1.63801741051443
1.637716659507
1.63751818669932
1.6374117451008
1.63724188622304
1.63713508054118
1.63672360284823
1.63655368495937
1.63632168273391
1.63628742873846
1.63609046882739
1.63589267082335
1.63560848048034
1.63551531463191
1.63535835784952
1.63518776367286
1.63502573061572
1.63467499014941
1.63444718358023
1.6342902842577
1.63395206417172
1.63371110913813
1.63346235196091
1.63328295865852
1.63304495527393
1.63296128659016
1.63278293610685
1.6325187208305
1.63240056495773
1.63215388148805
1.63191620714198
1.63168704219871
1.63158112256954
1.63128622114396
1.6310158303852
1.63095305344434
1.63067112648694
1.63058829748755
1.63040578521775
1.63047192844249
1.63032724857504
1.630163796599
1.62982327390796
1.62981613189337
1.62975248001332
1.62953256423391
1.62937823977172
1.62930996304612
1.62914493918892
1.62899320801249
1.62908705781706
1.62878853895534
1.62897221344876
1.6287844100399
1.62855899348163
1.62865215689951
1.62858946545001
1.62847464716501
1.62846304200628
1.62837312834433
1.62832222656292
1.62841189913056
1.62814802249802
1.62830352021575
1.62827471368415
1.62820868621605
1.62815820768602
1.6281099517171
1.6282109472444
1.62811158226571
1.62801318596674
1.62825942550141
1.62800420316277
1.62822945725688
1.62808795324531
1.6280496655412
1.62811199415321
1.62802223918233
1.62812638190699
1.62813793036078
1.62810664461454
1.62826267000322
1.62808172760061
1.62807362700428
1.62808753967322
1.62797953971357
1.62807627641483
1.62800214939318
1.62815147596911
1.62812549859773
1.62820987095366
1.62817468798736
1.62813212272991
1.62808125922113
1.62801706569154
1.6280349613621
1.62806269698422
1.62804624641624
1.62790553644286
1.62786946389589
1.62794617562937
1.62796151059812
1.62780309413546
1.62794041340276
1.62776852785578
1.62804558928671
1.62797067696271
1.62783131702746
1.62779992352079
1.62782628893948
1.62784034443102
1.62788094891094
1.62787111156695
1.62795753957673
1.6279330512686
1.6279080823828
1.62785559812393
1.62797718452343
1.62801912315761
1.62810953144614
1.62814193876228
1.62821735968252
1.62821173135638
1.6282180578787
1.62837746501436
1.62833787227674
1.6285652978008
1.62874927428054
1.62868659441526
1.62882309109569
1.6288437260273
1.62888670170093
1.6290834662188
1.62901877875229
1.62923079022908
1.62935469137215
1.62944439900937
1.62942715573016
1.62948563044173
1.62975752029416
1.62970812282888
1.62973717510247
1.62991740334081
1.62989320231894
1.62998666462347
1.63000082720192
1.6302201230653
1.63026778770242
1.63033684828402
1.63032716997258
1.6304605729631
1.63052401304821
1.6305250848976
1.63057593018842
1.63064095042229
1.63081482061507
1.63080128675637
1.63084981661063
1.63114489442062
1.63109939864865
1.63111598524388
1.63115829077682
1.6313281344602
1.63146668797829
1.63156955090419
1.63153726014692
1.63160316466268
1.63161162316593
1.63168760897586
1.63172449666834
1.63186935272707
1.6319667843586
1.63210806551939
1.63208483082466
1.63189410301847
1.63192187177424
1.63198509404896
1.63196370958816
1.63197917110241
1.63190631727962
1.63180148483412
1.63190458430284
1.6320341298888
1.63206959663668
1.63216181763671
1.63219103789614
1.63238173551992
1.63229470496702
1.6325274616781
1.63249386635937
1.63242079290695
1.63239394663293
1.63257541905001
1.63267878997435
1.63289696452177
1.63281389600892
1.63297803936787
1.63313101967652
1.63351239015242
1.63351950690824
1.63347054382188
1.63358958534303
1.63378132097754
1.63386010116402
1.63399009743417
1.63409004885963
1.63418022626197
1.63447801301807
1.63458283405837
1.63467200181061
1.63483188629003
1.63499900494101
1.6351104956344
1.63537705105262
1.63561760145105
1.63571116609893
1.63580744829978
1.63603390640577
1.63626797503426
1.63651448671453
1.63683032338632
1.63687259284638
1.63714750762445
1.63738371513316
1.6377090203487
1.63784529419574
1.63821570121266
1.63846650407637
1.63872758592983
1.63895943840988
1.63917881045705
1.63934500064161
1.63943028702919
1.6397899728164
1.64003608739815
1.64024277300565
1.64050277238197
1.64089216876686
1.64089149548556
1.6410535346364
1.64132451134663
1.64146668614009
1.64176995476931
1.64194775863586
1.64226274369826
1.64255931434072
1.64281358863977
1.64297632043661
1.64349267352961
1.64344813579155
1.64401910068618
