"Dim.1","Dim.2"
2.67762373414215,-2.29677836553442
2.67713391768439,-2.29645723697725
2.67663519106481,-2.29610856203493
2.67614958414709,-2.29636217304785
2.67558184622498,-2.29602602122793
2.67519762953143,-2.29591064148529
2.67480955954278,-2.29562345323917
2.67434161378484,-2.29560369277012
2.67412695280343,-2.29545644370593
2.67407176785721,-2.29524582551625
2.67373135371,-2.29506513076801
2.67336169104705,-2.2949630999832
2.6731969566188,-2.29478483994019
2.67283436049864,-2.29484797591029
2.67256337497954,-2.29485583197362
2.67256461800825,-2.29487910636943
2.67243041709961,-2.29483198426986
2.67220208026005,-2.29479308327588
2.67212316441502,-2.29464482920673
2.67179526706315,-2.29482663440407
2.67168064191452,-2.29491418766633
2.67120443241189,-2.29480828290829
2.6714026866548,-2.29503984731547
2.67130639369881,-2.29499962082883
2.67100936575957,-2.29520239781833
2.67080499332127,-2.29534228576333
2.67056150428233,-2.29570561100469
2.67057546926965,-2.29560973908459
2.6701853305919,-2.29590986278695
2.67058486539774,-2.29597351503079
2.67032613280242,-2.29626249306566
2.67030710902233,-2.29652357382547
2.67012623805571,-2.29654126937761
2.67060572785635,-2.29684713936484
2.67061201076783,-2.29696797521771
2.67070954247478,-2.29730694500809
2.67076235393468,-2.29752473487675
2.67110303130942,-2.29780378886492
2.67151106554351,-2.29798629091001
2.67166495593199,-2.29845898297934
2.67165212278851,-2.29857656904299
2.67226551612456,-2.29892139702823
2.6726539411754,-2.29913338676513
2.67313803625306,-2.29954753496339
2.67343983639969,-2.29999917900683
2.67392170512821,-2.30028504195119
2.6741337417469,-2.30049250357334
2.6745872008206,-2.30099279859297
2.67500366506627,-2.30093547706909
2.67531629671755,-2.3015712755758
2.67581803173408,-2.30183497688942
2.67633922942991,-2.30208575667591
2.67692614495813,-2.30250081230512
2.67756793509743,-2.30259578754281
2.67817799178262,-2.3028703950513
2.67875089058814,-2.30332297157694
2.67930943479695,-2.30347039132646
2.6796578613166,-2.30412383738184
2.6805315327888,-2.30418947251202
2.68090884257342,-2.3045959531341
2.68132262433419,-2.30476015556127
2.68197390770669,-2.30499890257371
2.68281568157503,-2.30500807103608
2.68322201962898,-2.30547322758927
2.68391507271603,-2.30583000245419
2.68444589198746,-2.30583484882004
2.68494268692074,-2.30608868828612
2.68584657872134,-2.30621548537593
2.68636727324256,-2.30645418317364
2.68701412312317,-2.3064410879641
2.68753617218016,-2.30658900877186
2.68804823002703,-2.30663712763419
2.68839602024276,-2.30686461363162
2.68941690035551,-2.30683619451844
2.68945854885053,-2.30678350123997
2.68992356526192,-2.30687219464806
2.69024493694188,-2.30694821738548
2.69084237831879,-2.30660921501228
2.69105254617512,-2.30692340919585
2.6914396922729,-2.3065847020215
2.69198515420381,-2.30637558403919
2.69231673529467,-2.30653848173128
2.69265434325751,-2.30624150898308
2.69295199732234,-2.30616679231028
2.69347458021386,-2.30598109645555
2.69358446433674,-2.30583120228392
2.69408221519536,-2.30568984425184
2.69454253614201,-2.30534122499215
2.69487980092396,-2.30514398439744
2.69519059887284,-2.30477922306524
2.69544857424717,-2.30462766861668
2.6956031138972,-2.30467385137137
2.69632489958117,-2.30416924545942
2.69632756766278,-2.30406430944128
2.69649124911698,-2.30391954263831
2.69686749559209,-2.30339251939764
2.69686180901362,-2.3032110612492
2.69680927348041,-2.30302303247773
2.69697620686883,-2.30270033095395
2.69679482068886,-2.3026316126666
2.69699980871455,-2.30219073239487
2.6971654293273,-2.30204389453311
2.69695703791143,-2.30180720670896
2.6971855059127,-2.30156431765523
2.69699578427168,-2.30138863232548
2.69695025919475,-2.30089399734795
2.69686213951822,-2.30092883371834
2.69693809460741,-2.30055585885789
2.6970699342745,-2.30045562565833
2.69675901694813,-2.29999742963453
2.69678249011712,-2.29996957684243
2.69651195342022,-2.29990543526809
2.69619763553652,-2.29959159427122
2.69596504926681,-2.299434787042
2.69569028754989,-2.29936217690221
2.69542071115255,-2.29925218078922
2.6952689148229,-2.29938227396196
2.69492057135506,-2.29934302616671
2.69479741863489,-2.29903400560778
2.69462762731086,-2.29900229843351
2.69428943363233,-2.2988879606065
2.69383917370576,-2.29869460291101
2.69342863145371,-2.2983693820944
2.69299297236299,-2.29819141054101
2.69276098349383,-2.29806060566878
2.69245410931125,-2.29767099112819
2.69195453839982,-2.29743076375879
2.69185638647653,-2.29706942227719
2.69116999980345,-2.29694133714018
2.69050271286181,-2.29671911678039
2.68988678158467,-2.29622337559429
2.68925989857074,-2.2959230624888
2.68876724745094,-2.2954828983834
2.6882751063287,-2.29536318399132
2.68785909437666,-2.29508452682442
2.68785326733524,-2.29466245603524
2.68758392104869,-2.29431857523404
2.68707660606048,-2.29395797802025
2.68709438904817,-2.2940897073219
2.68686604992987,-2.29356519051784
2.68621436855861,-2.29344715062048
2.68594843017338,-2.29313173203294
2.68548601832853,-2.29292699332062
2.6853707091098,-2.29256527454232
2.68533651543747,-2.29225241833067
2.68543242437853,-2.29197556380918
2.685329123575,-2.29167789800409
2.68487926343301,-2.29152081175573
2.68499148214835,-2.29110262505817
2.6846246135183,-2.29089668081745
2.6845278589364,-2.29050655494836
