"Dim.1","Dim.2"
-0.003147762350953,-1.94689148471429
-0.00349064328977903,-1.94682361173907
-0.00391456782228178,-1.94672531621728
-0.00431556771479152,-1.94657686675577
-0.00456340916822063,-1.94652930422888
-0.0048973671375727,-1.94644184407666
-0.00526993944847372,-1.94642335970423
-0.00552061844727174,-1.94630279141031
-0.00584911772548777,-1.94625255291741
-0.00594304005186131,-1.94623096572771
-0.00634429296706104,-1.94619038732939
-0.00641346767572224,-1.94621166464608
-0.00692248957128827,-1.94600201620331
-0.00701661898142254,-1.94602894107504
-0.00703300836327704,-1.9460993854775
-0.00717599754420363,-1.94606355838223
-0.0071593122694833,-1.94600016610528
-0.00757817301576054,-1.94597998121235
-0.00755781746532084,-1.94610694411379
-0.00786787366425033,-1.94596398119713
-0.0079060786521385,-1.9460499436312
-0.00800816495840739,-1.94620990519082
-0.00812085935427572,-1.9462975843331
-0.0078505176300732,-1.94646978374944
-0.00785008960648615,-1.946661655395
-0.0079857220399137,-1.94667220945284
-0.00810519122190397,-1.94656497992151
-0.00791150068586035,-1.94688616392206
-0.0086061454445064,-1.94657561365614
-0.00869705882662398,-1.94660169580544
-0.0086333549925174,-1.94667325630354
-0.00874845340748765,-1.94663917751619
-0.00922908864248895,-1.94637943883135
-0.00972331952871376,-1.94626302361911
-0.00985108582718381,-1.94601904718625
-0.00997422291016448,-1.94587828492663
-0.010073869914158,-1.94581869472154
-0.0106234155790089,-1.9454685686851
-0.0111716872758898,-1.94522308860437
-0.0113420893844202,-1.94501048108528
-0.0115183639790454,-1.94479261300686
-0.0116656672123994,-1.94450913122308
-0.0118583972374128,-1.94413471685006
-0.0118036779010267,-1.94409789583626
-0.011907817988369,-1.94384356501015
-0.0117792560333251,-1.9434655518518
-0.0116203426355171,-1.94327173284296
-0.0116703108782018,-1.94294969393576
-0.0117693498329775,-1.94260071579832
-0.0116947810648165,-1.94229113033951
-0.0119761529193658,-1.94174368216415
-0.0116621070165996,-1.94150545027316
-0.0116780719443186,-1.94135489600514
-0.011606485380232,-1.94086741566709
-0.0113762702841199,-1.94053847851486
-0.0112728077273237,-1.94020977668838
-0.0108562437301237,-1.93988498169442
-0.0110317166088878,-1.93935406078291
-0.0105070138433388,-1.93909631347505
-0.0104272290473396,-1.93834198110607
-0.0100134139344694,-1.93788967574357
-0.00980817828527575,-1.93725025490249
-0.00949120514811399,-1.93657107133529
-0.00875405958262286,-1.93609394904589
-0.00810103152759369,-1.93526733491854
-0.00780171373046362,-1.93441762928293
-0.00716477892076584,-1.9335780371541
-0.00686394999719138,-1.93248090748561
-0.00628432553552368,-1.93157420732833
-0.00598412001431518,-1.93034604143524
-0.00535282653785141,-1.92931192117043
-0.00475345475268125,-1.92812098472233
-0.00417713890674903,-1.92687394023492
-0.0034017849597059,-1.92575783418989
-0.00254865377672717,-1.92441251875379
-0.00182865347642854,-1.92320636222102
-0.00137953431260352,-1.92197961803071
-0.000619059518786174,-1.92071215041526
0.000155593287659322,-1.91923908725466
0.00070526909998265,-1.91767867676851
0.00110606126716715,-1.91585237577121
0.00180083092940271,-1.91423088942368
0.00259576438358807,-1.91245784449861
0.00320579681195816,-1.91058723714336
0.00395317950409536,-1.90866565737605
0.0048306531920266,-1.90653684108955
0.0059320867730422,-1.90477065363399
0.00672474594733964,-1.90298632374835
0.00754577540839725,-1.90110623148597
0.00838024003710392,-1.89900713062904
0.00939305039192786,-1.89701201589928
0.0100646706283972,-1.89467887814439
0.0108842316689249,-1.89228506188019
0.0118216542202521,-1.88999155969463
0.0128459260582201,-1.88773130497246
0.013548244647512,-1.88511881177188
0.014766526277112,-1.88247715455845
