"Dim.1","Dim.2"
1.34222876475586,-2.26221479930639
1.34217142913057,-2.26209612454525
1.34195974348426,-2.26195834110719
1.34174839203024,-2.26185585607874
1.34164921289512,-2.2617471097378
1.34156612871221,-2.26150882245566
1.34131631996357,-2.26141004514946
1.34102661803861,-2.26127830612258
1.34087932227782,-2.26102067648227
1.34069853767845,-2.26087532312087
1.34051156975561,-2.26065235800658
1.34010460038542,-2.26063632756913
1.33999725037176,-2.2602894271025
1.33974112088623,-2.26016005198957
1.33952281408891,-2.26000770415253
1.33921600027146,-2.25986883207772
1.33888518581372,-2.25962973982033
1.33859645787815,-2.2593867069882
1.33839541438064,-2.2591663543061
1.33804880113926,-2.2589618353143
1.33772274092832,-2.25868409663128
1.33741596707712,-2.25843865988793
1.33727225101451,-2.25819315691739
1.33695612906739,-2.25788708615056
1.33670873567413,-2.25760166299083
1.33650085992499,-2.25737310609937
1.33623371921521,-2.2569716218025
1.33593325850386,-2.25683637083771
1.33575531813501,-2.25651154131421
1.3354953311208,-2.25619914753362
1.33531925795627,-2.25587083292264
1.3349335659325,-2.25560803073841
1.33464112067054,-2.25519730564874
1.33436954565766,-2.25490102435821
1.3340682761362,-2.25450467524686
1.33385403014552,-2.25415089980597
1.33363348882043,-2.25378719885282
1.33330095329805,-2.25340733444982
1.33294751111543,-2.25303074359735
1.33261196383109,-2.25260444038359
1.33227033655722,-2.25221233432466
1.33189435567025,-2.25188684316501
1.33162882386002,-2.25158121376293
1.33116598720224,-2.25117365080758
1.33077635390952,-2.25080277451238
1.33038220768746,-2.25049565621027
1.32997877406523,-2.25012184883862
1.32955510331456,-2.24983266729119
1.32901587552384,-2.24944376921787
1.32853802410031,-2.24903099106861
1.32805354888041,-2.24863367287917
1.3275796920644,-2.24831012800217
1.32740129937958,-2.24797749483621
1.32691261327823,-2.24763033358247
1.32648189217766,-2.24727455445061
1.32599285126981,-2.2469792181217
1.32553938958849,-2.24658448141551
1.32518243801454,-2.24626207453651
1.32480817755432,-2.24594077937413
1.32449645670272,-2.24566615534673
1.32395928894276,-2.24545808371282
1.32362371276573,-2.24515740754937
1.32323793236373,-2.24489984807973
1.32275114356756,-2.24466266681429
1.32237330053285,-2.24447276065639
1.32178181553559,-2.24430717735748
1.32134935276042,-2.24415106692669
1.32090105191784,-2.24401001683649
1.32057728406525,-2.24385445490648
1.32009205753817,-2.24364776031348
1.31968232307585,-2.24347339229207
1.31942953697094,-2.24335291479383
1.31889210757748,-2.24322092573372
1.31866741547625,-2.24306814389433
1.31830220758522,-2.24305525350055
1.31793510294237,-2.24288614202885
1.31760132885683,-2.24271762277944
1.31722665963998,-2.24258981927361
1.31689614807317,-2.24253304481691
1.31655476948472,-2.24237798123547
1.31621025710654,-2.24230180852252
1.31581889588024,-2.24220155914083
1.31564788399604,-2.24208938638748
1.3152867332095,-2.24200285296068
1.31511895082725,-2.24176668663711
1.31461669025508,-2.24174444607651
1.31444321245496,-2.24160731741737
1.31406311142856,-2.24138147014254
1.31389712139071,-2.24122928504118
1.31358657583104,-2.24112232945792
1.3134618204717,-2.24102200228857
1.31314210157728,-2.24098917549525
1.31282865304855,-2.24090609721731
1.31264389974291,-2.2407070567281
1.31232129701591,-2.24071374909613
1.31233142076462,-2.24064168732622
1.31202737176941,-2.2404915277952
1.31191546077564,-2.2404393083992
1.31161477612639,-2.24034013889065
1.31125911232165,-2.2402896405819
1.31107521431092,-2.24021126509306
1.31088152022178,-2.24017357297964
1.31064225590138,-2.2400473779153
1.3104075525412,-2.23996142900788
1.31013268090332,-2.23991187371385
1.30991145383485,-2.23982229016773
1.30968708436929,-2.23958755238818
1.30920056619768,-2.23955027879923
1.30912405628605,-2.23934819568158
1.30871730202189,-2.2391470008759
1.30849124981376,-2.23898426385621
1.30801396130773,-2.23877388367966
1.3077158099869,-2.23858660222108
1.30725125269645,-2.2383764911458
1.30693818823598,-2.23831477373305
1.30687638505372,-2.23808456839546
1.3063044278682,-2.23781790768238
1.30615104892356,-2.23777735236047
1.30573406373526,-2.23772449167844
1.30567784618259,-2.2374276938111
1.3051175888722,-2.23729083364373
1.30481914589339,-2.23717193279458
1.30473140603028,-2.23701480657093
1.30436665712556,-2.23680734083025
1.30397698378197,-2.23668494155162
1.30382501737394,-2.23643542251889
1.30345321142043,-2.23626677522247
1.30302241916331,-2.2361378046687
1.30280354967774,-2.23592401271482
1.30224735021899,-2.23586123786218
1.30194181905678,-2.23582177113171
1.30131754972831,-2.23571618108676
1.30102685420971,-2.23553486554188
1.30056549941017,-2.23532726768006
1.3000099267967,-2.23518281388425
1.29955918423014,-2.23517992189202
1.29907733581773,-2.23503800499874
1.29856217070046,-2.23481634076941
1.29815434216384,-2.23465605183671
1.29768871075954,-2.23443353905747
1.29737079263431,-2.23423966379979
1.29677092828252,-2.23390476523694
1.29643903294063,-2.23375152394984
1.29611321259006,-2.23358409926917
1.29574595902939,-2.23313436524055
1.29521574672457,-2.23278902400707
1.2948837381045,-2.23246826768239
1.29451223263758,-2.23215144259904
1.29392158864749,-2.2318115192721
1.29364866069081,-2.23151991919036
1.29334349499852,-2.23096525197951
1.29276678258789,-2.23066685470344
1.2924699194785,-2.23020152361114
1.29183376632658,-2.22960313723626
1.29154538951018,-2.22900878926172
1.29098773949708,-2.22845609878271
1.29068187013511,-2.22789295733943
1.29009769528439,-2.22721751343597
1.28975368275838,-2.22667393560789
1.28934028792812,-2.2258821770548
1.28913995617001,-2.2251769396304
1.28873254359317,-2.22434145657951
1.2881938286006,-2.22367650242095
1.28774609858262,-2.22265122096435
1.28744884452478,-2.2218595965171
1.2871358518562,-2.22083023888248
1.2867470793163,-2.21984626557487
1.28647864207531,-2.21894700918036
1.28629116527057,-2.21790997686213
1.28613906376092,-2.21687472874102
1.28586277230494,-2.21585320370696
1.28564000717123,-2.21484382594308
1.28525715108955,-2.2136753610331
1.28499846340067,-2.2124276512966
1.28481410155137,-2.2113140169183
1.28445212296408,-2.21007573097239
1.28423992853777,-2.20891438858747
1.28414447280199,-2.20774466974035
1.28375500188424,-2.20661524528107
