"Dim.1","Dim.2"
3.19336387957125,-3.3537042685439
3.19279578545026,-3.35409191674046
3.19228787111048,-3.35415745304783
3.19206829968273,-3.35429090586447
3.1906788295728,-3.35517891204003
3.19060420374398,-3.35513914630965
3.19011958563793,-3.35538183748959
3.18965851441878,-3.35559940155267
3.18943740104915,-3.3557337734103
3.18893113196612,-3.35589713271828
3.18893968040416,-3.35581933827067
3.18875312103179,-3.35598657943262
3.18847873445172,-3.35605121470665
3.18819541539409,-3.35620705009088
3.18774688731899,-3.35665343911783
3.18763331297329,-3.35660097663379
3.18740193083994,-3.35667286167815
3.18723713223985,-3.35685179310398
3.18697295708969,-3.35708580220869
3.1869853286705,-3.35669403728373
3.18660161770787,-3.35704679891302
3.18625656966712,-3.35743838112675
3.18632699547377,-3.35749306120134
3.18598542880068,-3.35766097569096
3.1858262218296,-3.35774379147343
3.1854597403942,-3.35783280572311
3.18543227943335,-3.35797464836526
3.18520762177748,-3.35801902059122
3.18496612955863,-3.35821745630519
3.18484218045136,-3.35815540292064
3.18461831018516,-3.35810649650002
3.18449133997753,-3.35824306165876
3.18428894619069,-3.35828028391666
3.18399310315824,-3.35844649792033
3.18373772278526,-3.35860578642712
3.18359566110408,-3.35852197797041
3.18319727229621,-3.35891572098243
3.18270150286743,-3.3592554417262
3.18287143826554,-3.35917445949401
3.18224496124792,-3.35946056260899
3.18227139037856,-3.35957459504404
3.18199996064373,-3.35964574719957
3.18143670545574,-3.36025377855513
3.18141719971793,-3.35987616099493
3.18098048982449,-3.36027415802798
3.18057455395531,-3.36042718783783
3.18022906104435,-3.36061917851449
3.18002393575207,-3.36064646321737
3.17940112010948,-3.36103049650335
3.1793526017792,-3.36066302460708
3.17902094028518,-3.36118385919914
3.17858621230789,-3.36113847276245
3.1785209308083,-3.36129788406738
3.17795300185498,-3.36147013990894
3.17785855204339,-3.36161965657605
3.17737964026959,-3.3618584620207
3.17694233225417,-3.36221795773709
3.17646832831216,-3.36244321479619
3.17627317472566,-3.36245715200971
3.17218652652007,-3.35980687405832
3.17147465229831,-3.35986217513524
3.17102063464173,-3.35979543882407
3.17059208214213,-3.3598652681324
3.1702445811073,-3.35994711803763
3.16959930970605,-3.3599984021177
3.16903795678947,-3.36006676903256
3.16865939255126,-3.3599199413024
3.16812479772483,-3.35980936817575
3.16745185999557,-3.35993733381174
3.16681645737877,-3.3600157422356
3.16612540946775,-3.35975929069564
3.16575693385187,-3.35965147310498
3.1651201667631,-3.35966907129941
3.16478229684312,-3.35938097819251
3.16388600515511,-3.35969733609839
3.16362828468222,-3.35943429181589
3.16290007804182,-3.35924162574786
3.16204482757288,-3.35917501205227
3.16146274572422,-3.35947698432511
3.16038100422534,-3.35952203470683
3.16000549658125,-3.35914137831259
3.15919643789077,-3.35897296530319
3.1584119320558,-3.35901688766083
3.15751430610321,-3.35916967150075
3.15679135551265,-3.35901524736833
3.15649826717642,-3.35879923325242
3.15567955477332,-3.35928729136298
3.15436593198059,-3.35942822641824
3.15337945658999,-3.35982936254038
3.15275811218363,-3.3597459818973
3.15204988110584,-3.3596839991053
3.15146264776317,-3.35987884268536
3.15084641317876,-3.35962827834849
3.14986077115454,-3.35968209606127
3.14901151768491,-3.35971240655238
3.14817184254419,-3.35977854304191
3.14794074370605,-3.35959719880753
3.14695500173435,-3.35933344831947
3.14594158353173,-3.35973226739572
3.14565912681822,-3.35944016761322
3.14474410410452,-3.36008457613263
3.14427558161654,-3.35975319523726
3.1435617184915,-3.35981359071787
3.14278856088906,-3.36001675059201
3.14241608641353,-3.36008831364951
3.1418382442204,-3.36022004984844
3.14125048279812,-3.36036010224686
3.14038524823778,-3.36058744590395
3.14007706957974,-3.3606750108695
3.13969739612932,-3.36091454458499
3.13913268397667,-3.36096509065849
3.13857480933174,-3.36082955273813
3.13791751301008,-3.36115358512721
3.13745445619929,-3.36136116426265
3.13697020388804,-3.36145808468755
3.13618010282898,-3.36154986329168
3.1357824892895,-3.36168387079289
3.13529286154948,-3.3619829611295
3.13453121681296,-3.36217520137238
3.13367360252262,-3.36263465534764
3.13344394723991,-3.36270875242176
3.13301043764677,-3.36265595044
3.13187675459131,-3.36331136467407
3.13190569589149,-3.36322802340731
3.13134357033611,-3.36382413909934
3.13095691738522,-3.36416344656842
3.13016356859033,-3.36439827583248
3.12958648289128,-3.36477839642099
3.12909477160339,-3.36516189924571
3.1285150242231,-3.36511983297212
3.12765845959796,-3.36563738634493
3.12750716942857,-3.36592895579878
3.12693670192085,-3.36624352757453
3.12685248478846,-3.36601595769871
3.12586077823958,-3.36651977249233
3.12552650743783,-3.36663286038355
3.12472724686252,-3.36678686548933
3.12466541848935,-3.36670420082609
3.12380412187694,-3.36767078806072
3.12328986656313,-3.36781240743433
3.12309325954316,-3.36788939800601
3.12245976616023,-3.36799487945207
3.12200314603033,-3.36824452817264
3.12145968409737,-3.36860655199307
3.12113930531107,-3.36859543575829
3.12095220490965,-3.36851545981146
3.12011478371164,-3.36866509819337
3.11967893921433,-3.36899932420408
3.11904107618919,-3.368889233459
3.11858801876493,-3.36864372561579
3.11763735036425,-3.3690497635963
3.11700765714944,-3.36876807973176
3.11641521260242,-3.36867511418435
3.11561946481431,-3.36887125496332
3.11483998076898,-3.36873484355039
3.11431108642818,-3.36871744315573
3.11351639832565,-3.36855428981311
3.11274882256098,-3.36808021044325
3.11171178051676,-3.36808404423994
3.11107344774933,-3.36747558594342
3.11049937634523,-3.36685825402685
3.10958248710357,-3.36662225727516
3.10869864931956,-3.36608079211886
3.10802715658105,-3.36538193425225
3.107040787574,-3.36489241076775
3.10619902225668,-3.36423714985829
3.10502313376501,-3.36367087947453
3.10413132246898,-3.36287411221285
3.10317322829294,-3.36217883772783
3.10189645093995,-3.3616300739763
3.10135400726248,-3.36071847718065
3.1002334180338,-3.35972660404834
3.09916169187591,-3.35892673935324
3.09783186531148,-3.35789984933946
3.09658318877133,-3.35675621776593
3.0951746482265,-3.35561659457771
3.09379965691785,-3.3545753124337
3.09261600059704,-3.35366138764895
3.09101016775662,-3.3525691556317
3.08973740463382,-3.35096877308183
3.0881849711026,-3.34993305893802
3.08662219612055,-3.3488670361285
3.08490092580617,-3.34781433159627
3.08383850161995,-3.34613103175095
3.08221061509638,-3.34508376958037
3.0808952839275,-3.34347277554981
3.07910484901612,-3.34226251194338
3.07751497411192,-3.34065846592249
3.07595948723107,-3.3389594249781
3.07450798164348,-3.3369725312472
3.0729106503443,-3.33526085826086
3.07100080268076,-3.33371189677911
3.06920871208498,-3.33161994434807
3.06739358524451,-3.32957060495794
3.06578462799597,-3.32763428363227
3.06379041960307,-3.32594043865576
3.06220001401304,-3.3234358946159
3.06024271204569,-3.32163212022577
3.0581904745095,-3.31926399504945
3.05639790964397,-3.31647578609958
3.05445091100314,-3.31405419993568
3.05232562290353,-3.31169259005071
3.05060901585522,-3.30907789762545
3.04861357694551,-3.30645766342565
3.04639002382139,-3.30408425304581
3.04441086661776,-3.30106854714618
3.04221915667017,-3.29827246963034
3.03993511045989,-3.2952432476955
3.03772266092726,-3.2923027165468
3.03566337682979,-3.28902231106662
3.03356268845518,-3.28630372202488
3.03141132270466,-3.28305566140613
3.02910453597654,-3.27978849997819
3.0266207738983,-3.27634734450825
3.02469105431506,-3.27299725828301
3.02238778759876,-3.26953775212693
3.02015741079271,-3.26614606370514
3.01783408834252,-3.26301690404236
3.01597813427427,-3.25934328937931
3.0137298155587,-3.25583867088172
3.01104144143728,-3.25241940613132
3.0089239485877,-3.24893988915786
3.00655217024283,-3.24588913853584
3.00466095719269,-3.24232734408039
3.00258318297308,-3.2388800808057
3.0006597783327,-3.23549763926895
2.99840369524543,-3.23171634275362
2.99651222775305,-3.22835786074027
2.99419106228523,-3.22480070647862
2.99259053133805,-3.22113339613195
2.99044945415066,-3.21784317006957
2.98900710845952,-3.21418263574428
2.98676459351543,-3.21091933162843
2.98604202336028,-3.20630192105206
2.98418487524555,-3.20328922343609
2.98284870994593,-3.19976843400053
2.98091261226991,-3.19653828454108
2.97840542129882,-3.19323926969314
2.97649039526942,-3.18985118369564
2.97501416850935,-3.18682383830004
2.97320719772358,-3.18329447199376
2.97086851419509,-3.18001086085026
2.96910618895293,-3.17656637129443
2.96671472558103,-3.17367399870836
2.9649673509846,-3.17045900240377
2.96317887537605,-3.16734616959987
2.96069822185174,-3.16426259492351
2.95901488969456,-3.16066931414364
