"V1"
-0.02472329283663
-0.0245704393014726
-0.0244647622740046
-0.0245842015473218
-0.0244478316940489
-0.0244139658053912
-0.0245345581981482
-0.0244679223412188
-0.0243770882207911
-0.0243397809836189
-0.0243313663243478
-0.0242868853581536
-0.0242439188440181
-0.0243177080455906
-0.0241629339712275
-0.0241448182470132
-0.0240717945885825
-0.0240852537659619
-0.0241596608889357
-0.0240119248633129
-0.0239784495698122
-0.0240065159955785
-0.0239602020112628
-0.0240586884877158
-0.0238262720080358
-0.0238905072782651
-0.023964962396288
-0.0237008436665824
-0.0237214893478401
-0.0237849402151834
-0.0238755044028602
-0.023759720678913
-0.0237499525258146
-0.0237165180771143
-0.0236468159351059
-0.0235568671513993
-0.0236515399973755
-0.0234845907371575
-0.0233775576969395
-0.0233832652464947
-0.0234093455829872
-0.0230856052664696
-0.0230031429978584
-0.0229985927951126
-0.0229439394135636
-0.0228419702346988
-0.0227505839125097
-0.0226318348253567
-0.0225823489914405
-0.0223555452641773
-0.0223058547393565
-0.0221480881910208
-0.0220200065230409
-0.0220017975718074
-0.0216955895882207
-0.0216146577443654
-0.0215542561865857
-0.0214346550712171
-0.0212541721106925
-0.021295193461027
-0.0211421949870884
-0.0212239382499721
-0.0209352155475157
-0.0209328001192806
-0.0210552029363589
-0.0208109746911486
-0.0208485834543423
-0.0206291833826255
-0.0206290440110735
-0.0206779545847967
-0.0206010970211021
-0.0204466868842335
-0.0203844714515974
-0.0204818048022512
-0.0203543721467044
-0.0202965188902715
-0.0206161423937091
-0.0205709699421411
-0.0203804420143711
-0.0203641901440867
-0.0204625232784049
-0.0202390778149428
-0.0204367141915429
-0.0204193119692403
-0.0205025776830878
-0.0203940611805385
-0.0203319260277152
-0.0202149739217786
-0.0201510673055582
-0.0200746484298026
-0.0199833887242999
-0.0198138695525308
-0.0197557802766876
-0.0198087649326232
-0.0197198283621418
-0.019775791228395
-0.0197205534712228
-0.0197123959089343
-0.0196544378990916
-0.0194350485673385
-0.0197424920379786
-0.019596354929465
-0.019578071190032
-0.0196012338279218
-0.0196434568214373
-0.0195897650158376
-0.0197541034361152
-0.0194511949277527
-0.0194095154356235
-0.0194318551572275
-0.0195346987168796
-0.0194740641518604
-0.0194664049979792
-0.0194776039190763
-0.0192587808994304
-0.0192682099806239
-0.0191931083464715
-0.0193079488910575
-0.0192187388547464
-0.0191229248533635
-0.0191644521389078
-0.019156938622222
-0.0192430539676342
-0.0190787874333553
-0.018996392049485
-0.0190484838785526
-0.0189439454444989
-0.0190281467283215
-0.0188731289159836
-0.0191300193161536
-0.0188666960837693
-0.018922492842799
-0.0189923239814428
-0.0189964391841014
-0.0191074701272483
-0.0191745214675317
-0.0189576412361252
-0.0191063748822211
-0.0191707360343966
-0.0192245682426376
-0.0192308570552433
-0.019214079677609
-0.0192535309059593
-0.0191694937659587
-0.0189934019888848
-0.0190572003155422
-0.019187192797479
-0.0191483407317321
-0.0189847686959659
-0.018907172239902
-0.0188664053719374
-0.0189271072309732
-0.018850649304736
-0.0188112298516094
-0.0187542074332381
-0.0185522210381031
-0.0186498214122367
-0.0184930090415501
-0.0185637164037911
-0.018377262773338
-0.0184489463976987
-0.0182426901954727
-0.018375892094098
-0.0182151231954861
-0.0183182473644916
-0.0181846351859239
-0.0181113102631103
-0.0180346675589863
-0.0180294265426959
-0.0180917884088793
-0.0179725277002802
-0.0178682629521946
-0.0179437733356006
-0.0176931379322234
-0.0176831967257334
-0.0175118149799119
-0.0174038928752269
-0.0174884176857054
-0.0171068564707164
-0.0172128805722796
-0.0170239265606222
-0.0169645216641302
-0.0167750496424027
-0.0165653613519311
-0.0164006978086875
-0.016165530980894
-0.0161147399320018
-0.0159905024056048
-0.0158409328780786
-0.0156536637488696
-0.0154901996434061
-0.0152874462049481
-0.0149973840246295
-0.0148733537394985
-0.0146670069534235
-0.0143570675270777
-0.0141569164885511
-0.0138579587804131
-0.0135731731665328
-0.0132825265058259
-0.0128978446763407
-0.0126114602487965
-0.0121808782008286
-0.0117560919092474
-0.0113560645838804
-0.0108400272253624
-0.0104441595057306
-0.00990367348671465
-0.00950798808976967
-0.00908601444562361
-0.0085941994129201
-0.00830622530624443
-0.00774384304101294
-0.0072799664568168
-0.00689492531218108
-0.00647927990730019
-0.00597707379832768
-0.00555613041602961
-0.00513534707331248
-0.00482142829446387
-0.00457617759957843
-0.00399523389947396
-0.00362774318993443
-0.00331993044630293
-0.00308576860859425
-0.00251820224992976
-0.00219459899580622
-0.00197753601724936
-0.00158676176496108
-0.00129476266169376
-0.000829730873418491
-0.00060888669583465
-0.000197088721327477
0.00027774154765977
0.000526814523516828
0.000833993909511305
0.00119226015426391
0.00148184446458324
0.00165538591782915
0.0019382780609791
0.00237564505579644
0.00259089975117002
0.00275355395809241
0.00302200930219826
0.0033611806509641
0.00349577699238759
0.00387884872710431
0.00416713933031622
0.00433040408585986
0.00464036031220016
0.00474626001276267
0.00531436138661902
0.0053867439588667
0.00569207085155932
0.0059971056288975
0.0063291381601572
0.00665243594570285
0.00706203210036442
0.00737469716062032
0.00767839426072705
0.00793735771021479
0.00825714815621807
0.00876472536827218
0.00890151297231443
0.00948405204658763
0.00984922789323927
0.0101037926771337
0.0102694089360972
0.010188865552223
0.0106231162174211
0.0107143225536703
0.0106408111291309
0.0118842876221037
0.0119823659685338
0.0121634190985719
0.0122764673694493
0.0123846545425039
0.0130362904879282
0.0129883904689748
0.0135183587940537
0.0137006624471155
0.0139312786412043
0.0177248282771176
0.0150429502621499
0.0152754136342361
0.0157245303364003
0.015803334724585
0.0189902005072593
0.0162973731864431
0.0164301069984896
0.0165033020025303
0.0167239414770662
0.0169530176959626
0.0168830149867574
0.0167438871004777
0.0167502878607324
0.0166582109710999
0.0164807563723349
0.016260309505233
0.0161630590326018
0.0158568585317527
0.0185040708339143
0.0153500266613134
0.015107686372324
0.0149552951797383
0.0147143669537461
0.0146144462446137
0.0142369894440172
0.0140024235660893
0.0138531350493063
0.0135089463667596
0.013350798090296
0.0132195900968028
0.0131065075169778
0.0129875400431882
0.0126507039040428
0.0124607210042399
0.012223980484227
0.00893755777641264
0.00856187908263107
0.00841545481774604
0.00829236849529945
0.00819734510123912
0.00805495931014565
0.00793854865791232
0.00776853577388603
0.00767067612702409
0.00772922157019232
0.00767254154734052
0.00787224325968122
0.00770285653050182
0.00766911885272881
0.00746883438044948
0.00769871762660741
0.00757306143667608
0.00760733107143582
0.00739958973021338
0.00782516734738843
0.0078213796838001
0.00755205757941949
0.00751934918501831
0.00718417787293458
0.00685454467205259
0.00661798237893046
0.00626478140666426
0.00597788606693042
0.0057435260944188
0.00531121604875877
0.00496121745630665
0.00459865708834872
0.00421203528663211
0.00382682784799098
0.00355712119181584
0.00315248971730967
0.00280625045306382
0.00246827276768074
0.00202335074970176
0.00150882489692915
0.00117108297463119
0.000770544683296988
0.000320910444733175
-0.000111990044133917
-0.000364403446164025
-0.000668264757949319
-0.00131469734984736
-0.00139858540054021
-0.00187077461527703
-0.00225111184442696
-0.00262860033989853
-0.00282664890442938
-0.00343438161363951
-0.00403772710746174
-0.00428878990294262
-0.00474002702521736
-0.00518701732801139
-0.0058082421739735
-0.0062672191530658
-0.00684708217688737
-0.00744516311050071
-0.00807168648864245
-0.00869114205005261
-0.00927517240090904
-0.00996491985595278
-0.0106209555363963
-0.0114914776362996
-0.0122371871963083
-0.0129596809203672
-0.0138200906520358
-0.0146081948588886
-0.0153434034772942
-0.0161595174076928
-0.0169085206253102
-0.0176412303474112
-0.018228148519523
-0.0188578821830759
-0.0194952919106723
-0.0203083611473474
-0.0206803998359242
-0.021419742129937
-0.0220410325358764
-0.0225925813294724
-0.0232596358492596
-0.0239910306171774
-0.024788323962586
-0.025601736939427
-0.0262974647271319
-0.026918674061718
-0.0279293749038274
-0.0285985205177975
-0.0294229260071208
-0.0301916453562363
-0.0309213386463188
-0.031712631406589
-0.0323219732481599
-0.0331114733215823
-0.0338620071420415
-0.0345439092337292
-0.035400521132397
-0.0359861208874702
-0.0367816199168637
-0.0373932659848167
-0.0381559889159384
-0.0387754874403921
-0.0395675749164829
-0.0402666977923827
-0.0407604690484885
-0.0413442084006004
-0.042012798201169
-0.0427574890240023
-0.0436086436444657
-0.0442415183259766
-0.0450881122454621
-0.0457169182295909
-0.0465271183688626
-0.0471982224275972
-0.0478397885124178
-0.048565459346688
-0.049482568972391
-0.050042009358966
-0.0506379041233133
-0.0515725853811485
-0.0523515540012008
-0.0531240417886924
-0.0538699988171448
-0.0545906156505126
-0.0553357794018262
-0.0560246339742227
-0.0569468106544499
-0.0575316549740443
-0.0584228427641341
-0.0593114641021207
-0.0600870200068855
-0.0612295882278589
-0.0618420185969086
-0.0627065987036911
-0.0637363643467913
-0.0646080978993363
-0.0654262387546497
-0.0663326250010218
-0.0672670482877485
-0.068060591739359
-0.0689189908996791
-0.0697886169821441
-0.0707776969986334
-0.0714342072175499
-0.0721981421729042
-0.0730378574031655
-0.0738625027723454
-0.0749544937760895
-0.0754928750843759
-0.0764421459991109
-0.0772128278074704
-0.0780095240344603
-0.0788477092284934
-0.0794705129340253
-0.0801610952642169
-0.0809765688512806
-0.0818691565635791
-0.0824976429375292
-0.083337595083343
-0.0839805951181149
-0.0848633541052326
-0.0856378403267905
-0.0864380614920156
-0.0871183169681274
-0.0880934126010069
-0.0887736956997502
-0.0897514245691293
-0.0903637253475021
-0.0912197645752524
-0.0917851017303863
-0.0922201620289985
-0.0926099392659054
-0.093079037800096
-0.0935576084925562
-0.0937903253960101
-0.0941430528371095
-0.094310149170179
-0.0947071893443877
-0.0948136277022801
-0.0950708366333362
-0.0953411897338733
-0.0954192903993562
-0.0961731884508629
-0.0960157531860641
-0.0961457181697696
-0.0965800555406434
-0.0970901514793508
-0.0971030365528906
-0.0973802901119843
-0.0965532982393961
-0.0977736010943997
-0.0990130033537333
-0.100227877314085
-0.101432041536075
-0.102627313871036
-0.103771631683738
-0.104990798018501
-0.107942279804836
-0.109123711670299
-0.110230977879492
-0.111357810152671
-0.112501975721267
-0.114007533644471
-0.11516962543716
-0.116270120962123
-0.116968149365521
-0.118545728901321
-0.119787405153166
-0.121414141129802
-0.122561549417516
-0.123840318074301
-0.124910651873392
